"","endTime","artistName","trackName","msPlayed","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre"
"68","2023-06-17 09:46","Sufjan Stevens","The Hidden River of My Life",227921,0.538,0.421,9,-12.676,1,0.036,0.961,0.301,0.181,0.271,126.035,"audio_features","4CQHuLMWDZaoCNyNmnJHVf","spotify:track:4CQHuLMWDZaoCNyNmnJHVf","https://api.spotify.com/v1/tracks/4CQHuLMWDZaoCNyNmnJHVf","https://api.spotify.com/v1/audio-analysis/4CQHuLMWDZaoCNyNmnJHVf",244765,4,"art pop"
"70","2023-06-17 09:50","Mallrat","Intro",81613,0.351,0.288,5,-12.971,1,0.0343,0.905,0.534,0.0949,0.162,67.727,"audio_features","4KspAzPO2czn87yFDIBXhJ","spotify:track:4KspAzPO2czn87yFDIBXhJ","https://api.spotify.com/v1/tracks/4KspAzPO2czn87yFDIBXhJ","https://api.spotify.com/v1/audio-analysis/4KspAzPO2czn87yFDIBXhJ",81613,4,"aussietronica"
"71","2023-06-17 09:53","Bess Atwell","Nobody",148040,0.613,0.105,9,-13.413,0,0.0353,0.949,1.04e-05,0.113,0.235,128.524,"audio_features","5Es0cNDn3i2P03BWcAs7v9","spotify:track:5Es0cNDn3i2P03BWcAs7v9","https://api.spotify.com/v1/tracks/5Es0cNDn3i2P03BWcAs7v9","https://api.spotify.com/v1/audio-analysis/5Es0cNDn3i2P03BWcAs7v9",148040,4,"british singer-songwriter"
"72","2023-06-17 09:56","Hozier","Through Me (The Flood)",227746,0.441,0.717,6,-6.023,0,0.111,0.0361,1.29e-05,0.0705,0.399,102.279,"audio_features","7KPx2ijBup2MQHMrz6EVSV","spotify:track:7KPx2ijBup2MQHMrz6EVSV","https://api.spotify.com/v1/tracks/7KPx2ijBup2MQHMrz6EVSV","https://api.spotify.com/v1/audio-analysis/7KPx2ijBup2MQHMrz6EVSV",227747,4,"irish singer-songwriter"
"74","2023-06-17 10:01","Wallows","Scrawny",166520,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,"audio_features","1pNUmVxDiE8t6P1XxcZAv8","spotify:track:1pNUmVxDiE8t6P1XxcZAv8","https://api.spotify.com/v1/tracks/1pNUmVxDiE8t6P1XxcZAv8","https://api.spotify.com/v1/audio-analysis/1pNUmVxDiE8t6P1XxcZAv8",166520,4,"pov: indie"
"76","2023-06-17 10:10","David Kushner","Daylight",212953,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,"audio_features","1odExI7RdWc4BT515LTAwj","spotify:track:1odExI7RdWc4BT515LTAwj","https://api.spotify.com/v1/tracks/1odExI7RdWc4BT515LTAwj","https://api.spotify.com/v1/audio-analysis/1odExI7RdWc4BT515LTAwj",212954,4,"gen z singer-songwriter"
"77","2023-06-17 10:13","Mallrat","Teeth",189202,0.494,0.854,5,-6.818,1,0.0477,0.131,0.359,0.0921,0.71,220.024,"audio_features","6MynbspeogZ1SeMXsoD0Nf","spotify:track:6MynbspeogZ1SeMXsoD0Nf","https://api.spotify.com/v1/tracks/6MynbspeogZ1SeMXsoD0Nf","https://api.spotify.com/v1/audio-analysis/6MynbspeogZ1SeMXsoD0Nf",189202,4,"aussietronica"
"78","2023-06-17 10:17","Hozier","Angel Of Small Death & The Codeine Scene",189168,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25e-05,0.12,0.386,93.507,"audio_features","6JmSfynzr6E0QllQZNEXEb","spotify:track:6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb",219213,4,"irish singer-songwriter"
"79","2023-06-17 10:39","Hozier","Angel Of Small Death & The Codeine Scene",30039,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25e-05,0.12,0.386,93.507,"audio_features","6JmSfynzr6E0QllQZNEXEb","spotify:track:6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb","https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb",219213,4,"irish singer-songwriter"
"80","2023-06-17 10:40","Richy Mitch & The Coal Miners","Evergreen",87000,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,"audio_features","6me7F0aaZjwDo6RJ5MrfBD","spotify:track:6me7F0aaZjwDo6RJ5MrfBD","https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD","https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD",87000,3,"modern folk rock"
"81","2023-06-17 10:42","Taylor Swift","Snow On The Beach (feat. More Lana Del Rey)",83870,0.664,0.401,6,-10.934,0,0.0344,0.806,3.5e-06,0.108,0.315,109.846,"audio_features","4zmKGsrXjLmljb5fTaBTot","spotify:track:4zmKGsrXjLmljb5fTaBTot","https://api.spotify.com/v1/tracks/4zmKGsrXjLmljb5fTaBTot","https://api.spotify.com/v1/audio-analysis/4zmKGsrXjLmljb5fTaBTot",229943,4,"pop"
"82","2023-06-17 10:42","Sufjan Stevens","The Greatest Gift",49685,0.496,0.267,7,-16.633,1,0.0396,0.995,0.866,0.0997,0.686,157.98,"audio_features","14VWPYWaemUTwfy1G1Nnoe","spotify:track:14VWPYWaemUTwfy1G1Nnoe","https://api.spotify.com/v1/tracks/14VWPYWaemUTwfy1G1Nnoe","https://api.spotify.com/v1/audio-analysis/14VWPYWaemUTwfy1G1Nnoe",111717,4,"art pop"
"83","2023-06-17 10:42","Phoebe Bridgers","Smoke Signals (Reprise)",2442,0.67,0.023,7,-17.705,0,0.0682,0.995,0.832,0.0838,0.365,100.26,"audio_features","2ooccp9hLwYzOgynSA0CcT","spotify:track:2ooccp9hLwYzOgynSA0CcT","https://api.spotify.com/v1/tracks/2ooccp9hLwYzOgynSA0CcT","https://api.spotify.com/v1/audio-analysis/2ooccp9hLwYzOgynSA0CcT",33813,4,"indie pop"
"84","2023-06-17 10:43","The Neighbourhood","The Shining",17151,0.627,0.685,10,-6.871,1,0.0272,0.0534,0.756,0.096,0.552,96.989,"audio_features","3m3ylOXgB3v9xmDSIJyx9S","spotify:track:3m3ylOXgB3v9xmDSIJyx9S","https://api.spotify.com/v1/tracks/3m3ylOXgB3v9xmDSIJyx9S","https://api.spotify.com/v1/audio-analysis/3m3ylOXgB3v9xmDSIJyx9S",214693,4,"modern alternative rock"
"85","2023-06-17 10:43","Josiah Steinbrick","Notes on Colored Paper / Whistling Tanka",1834,0.581,0.159,0,-21.605,1,0.0361,0.98,0.895,0.111,0.365,115.974,"audio_features","23omtmOrgExszYjgGLzHek","spotify:track:23omtmOrgExszYjgGLzHek","https://api.spotify.com/v1/tracks/23omtmOrgExszYjgGLzHek","https://api.spotify.com/v1/audio-analysis/23omtmOrgExszYjgGLzHek",121733,4,"experimental ambient"
"86","2023-06-17 10:43","Bon Iver","Skinny Love",1631,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68e-06,0.127,0.109,76.366,"audio_features","3B3eOgLJSqPEA0RfboIQVM","spotify:track:3B3eOgLJSqPEA0RfboIQVM","https://api.spotify.com/v1/tracks/3B3eOgLJSqPEA0RfboIQVM","https://api.spotify.com/v1/audio-analysis/3B3eOgLJSqPEA0RfboIQVM",238520,4,"chamber pop"
"87","2023-06-17 10:46","Arctic Monkeys","Mr Schwartz",210012,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,"audio_features","5fClRRa7P9nPIpstj50veV","spotify:track:5fClRRa7P9nPIpstj50veV","https://api.spotify.com/v1/tracks/5fClRRa7P9nPIpstj50veV","https://api.spotify.com/v1/audio-analysis/5fClRRa7P9nPIpstj50veV",210012,4,"garage rock"
"88","2023-06-17 10:50","Arctic Monkeys","Jet Skis On The Moat",197576,0.651,0.244,7,-11.925,1,0.0544,0.856,0.00165,0.0895,0.395,149.759,"audio_features","2HReNSxrMRcJ0cYMzKAJK6","spotify:track:2HReNSxrMRcJ0cYMzKAJK6","https://api.spotify.com/v1/tracks/2HReNSxrMRcJ0cYMzKAJK6","https://api.spotify.com/v1/audio-analysis/2HReNSxrMRcJ0cYMzKAJK6",197576,3,"garage rock"
"89","2023-06-17 10:53","Arctic Monkeys","I Ain’t Quite Where I Think I Am",191173,0.544,0.337,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,192.685,"audio_features","1UwUhKmFxGKs59xiWO60Sx","spotify:track:1UwUhKmFxGKs59xiWO60Sx","https://api.spotify.com/v1/tracks/1UwUhKmFxGKs59xiWO60Sx","https://api.spotify.com/v1/audio-analysis/1UwUhKmFxGKs59xiWO60Sx",191174,4,"garage rock"
"90","2023-06-17 10:56","Arctic Monkeys","Perfect Sense",167379,0.52,0.478,4,-10.862,1,0.0276,0.61,0.00122,0.105,0.545,82.932,"audio_features","0z5x3VmmQ7cyTeOP7VAf3T","spotify:track:0z5x3VmmQ7cyTeOP7VAf3T","https://api.spotify.com/v1/tracks/0z5x3VmmQ7cyTeOP7VAf3T","https://api.spotify.com/v1/audio-analysis/0z5x3VmmQ7cyTeOP7VAf3T",167380,4,"garage rock"
"91","2023-06-17 10:59","Arctic Monkeys","The Car",198554,0.521,0.365,3,-10.914,1,0.0317,0.626,0.012,0.185,0.324,143.789,"audio_features","1zx6GSqLYI2ynzAHnPRKBR","spotify:track:1zx6GSqLYI2ynzAHnPRKBR","https://api.spotify.com/v1/tracks/1zx6GSqLYI2ynzAHnPRKBR","https://api.spotify.com/v1/audio-analysis/1zx6GSqLYI2ynzAHnPRKBR",265798,4,"garage rock"
"92","2023-06-17 11:03","Arctic Monkeys","Hello You",244932,0.394,0.452,4,-9.923,0,0.0321,0.276,0.00998,0.193,0.653,169.298,"audio_features","5ygEUpyZy5qtZ1423zymBW","spotify:track:5ygEUpyZy5qtZ1423zymBW","https://api.spotify.com/v1/tracks/5ygEUpyZy5qtZ1423zymBW","https://api.spotify.com/v1/audio-analysis/5ygEUpyZy5qtZ1423zymBW",244932,4,"garage rock"
"93","2023-06-17 11:08","Arctic Monkeys","Body Paint",290584,0.556,0.315,7,-11.651,0,0.0625,0.568,0,0.0774,0.256,143.327,"audio_features","42GuKw49pPxNAkIhWGwgFs","spotify:track:42GuKw49pPxNAkIhWGwgFs","https://api.spotify.com/v1/tracks/42GuKw49pPxNAkIhWGwgFs","https://api.spotify.com/v1/audio-analysis/42GuKw49pPxNAkIhWGwgFs",290584,4,"garage rock"
"94","2023-06-17 11:12","Arctic Monkeys","Big Ideas",237984,0.548,0.328,9,-9.973,0,0.0296,0.663,0.00365,0.0972,0.343,67.023,"audio_features","4KPi4VNvPOfKqIp1sx19Xf","spotify:track:4KPi4VNvPOfKqIp1sx19Xf","https://api.spotify.com/v1/tracks/4KPi4VNvPOfKqIp1sx19Xf","https://api.spotify.com/v1/audio-analysis/4KPi4VNvPOfKqIp1sx19Xf",237984,3,"garage rock"
"95","2023-06-17 11:16","Arctic Monkeys","Sculptures Of Anything Goes",239151,0.591,0.309,4,-11.087,0,0.0287,0.704,0.0122,0.102,0.257,71.573,"audio_features","5hljqZrl0h7RcIhUnOPuve","spotify:track:5hljqZrl0h7RcIhUnOPuve","https://api.spotify.com/v1/tracks/5hljqZrl0h7RcIhUnOPuve","https://api.spotify.com/v1/audio-analysis/5hljqZrl0h7RcIhUnOPuve",239151,4,"garage rock"
"96","2023-06-17 11:20","Arctic Monkeys","There’d Better Be A Mirrorball",265798,0.521,0.365,3,-10.914,1,0.0317,0.626,0.012,0.185,0.324,143.789,"audio_features","1zx6GSqLYI2ynzAHnPRKBR","spotify:track:1zx6GSqLYI2ynzAHnPRKBR","https://api.spotify.com/v1/tracks/1zx6GSqLYI2ynzAHnPRKBR","https://api.spotify.com/v1/audio-analysis/1zx6GSqLYI2ynzAHnPRKBR",265798,4,"garage rock"
"98","2023-06-17 11:26","Queen","Killer Queen - Remastered 2011",179600,0.535,0.65,10,-6.328,1,0.0554,0.379,0,0.14,0.61,117.188,"audio_features","7GqWnsKhMtEW0nzki5o0d8","spotify:track:7GqWnsKhMtEW0nzki5o0d8","https://api.spotify.com/v1/tracks/7GqWnsKhMtEW0nzki5o0d8","https://api.spotify.com/v1/audio-analysis/7GqWnsKhMtEW0nzki5o0d8",179600,4,"classic rock"
"99","2023-06-17 11:28","Wet Leg","Wet Dream",140080,0.721,0.701,2,-5.941,1,0.0306,0.000927,0.026,0.234,0.892,130.091,"audio_features","260Ub1Yuj4CobdISTOBvM9","spotify:track:260Ub1Yuj4CobdISTOBvM9","https://api.spotify.com/v1/tracks/260Ub1Yuj4CobdISTOBvM9","https://api.spotify.com/v1/audio-analysis/260Ub1Yuj4CobdISTOBvM9",140080,3,"crank wave"
"100","2023-06-17 11:32","Paramore","This Is Why",206700,0.728,0.76,11,-6.884,0,0.0396,0.00433,0.00585,0.13,0.674,123.045,"audio_features","7HdXRMw14roDx2a0COWk3M","spotify:track:7HdXRMw14roDx2a0COWk3M","https://api.spotify.com/v1/tracks/7HdXRMw14roDx2a0COWk3M","https://api.spotify.com/v1/audio-analysis/7HdXRMw14roDx2a0COWk3M",206701,4,"candy pop"
"1100","2023-06-17 11:34","Pity Party (Girls Club)","I hope that you think of me",128000,0.845,0.455,3,-9.857,1,0.045,0.0625,6.41e-05,0.108,0.65,105,"audio_features","42LY6qYxu3L6nJ7Dt72gNy","spotify:track:42LY6qYxu3L6nJ7Dt72gNy","https://api.spotify.com/v1/tracks/42LY6qYxu3L6nJ7Dt72gNy","https://api.spotify.com/v1/audio-analysis/42LY6qYxu3L6nJ7Dt72gNy",128000,4,"indie garage rock"
"2100","2023-06-17 11:35","Vansire","From the Subway Train",57370,0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,"audio_features","0qOCy2LqvdkMora7eZsJhQ","spotify:track:0qOCy2LqvdkMora7eZsJhQ","https://api.spotify.com/v1/tracks/0qOCy2LqvdkMora7eZsJhQ","https://api.spotify.com/v1/audio-analysis/0qOCy2LqvdkMora7eZsJhQ",57370,4,"bedroom pop"
"3100","2023-06-17 12:08","Arctic Monkeys","Snap Out Of It",193030,0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,"audio_features","0NdTUS4UiNYCNn5FgVqKQY","spotify:track:0NdTUS4UiNYCNn5FgVqKQY","https://api.spotify.com/v1/tracks/0NdTUS4UiNYCNn5FgVqKQY","https://api.spotify.com/v1/audio-analysis/0NdTUS4UiNYCNn5FgVqKQY",193030,4,"garage rock"
"4100","2023-06-17 12:10","The Reytons","On the Back Burner",126074,0.623,0.931,9,-4.652,1,0.049,0.00504,0,0.113,0.963,100.072,"audio_features","6eczJiyXPukaEhiA6OPPtk","spotify:track:6eczJiyXPukaEhiA6OPPtk","https://api.spotify.com/v1/tracks/6eczJiyXPukaEhiA6OPPtk","https://api.spotify.com/v1/audio-analysis/6eczJiyXPukaEhiA6OPPtk",126075,4,"english indie rock"
"5100","2023-06-17 12:13","Cass McCombs","Absentee",168736,0,0.328,7,-11.101,0,0,0.893,0.862,0.122,0,0,"audio_features","23fEZLdzHoZlNZZu4E1pSp","spotify:track:23fEZLdzHoZlNZZu4E1pSp","https://api.spotify.com/v1/tracks/23fEZLdzHoZlNZZu4E1pSp","https://api.spotify.com/v1/audio-analysis/23fEZLdzHoZlNZZu4E1pSp",168737,0,"baroque pop"
"6100","2023-06-17 12:16","Lana Del Rey","Say Yes To Heaven",209156,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,"audio_features","6GGtHZgBycCgGBUhZo81xe","spotify:track:6GGtHZgBycCgGBUhZo81xe","https://api.spotify.com/v1/tracks/6GGtHZgBycCgGBUhZo81xe","https://api.spotify.com/v1/audio-analysis/6GGtHZgBycCgGBUhZo81xe",209156,4,"art pop"
"7100","2023-06-17 12:19","Wolf Alice","White Leather",156375,0.732,0.355,2,-16.885,1,0.0341,0.86,0.0245,0.107,0.255,127.953,"audio_features","7thMS1t766v9OIT1XPHiHx","spotify:track:7thMS1t766v9OIT1XPHiHx","https://api.spotify.com/v1/tracks/7thMS1t766v9OIT1XPHiHx","https://api.spotify.com/v1/audio-analysis/7thMS1t766v9OIT1XPHiHx",156376,4,"indie rock"
"8100","2023-06-17 12:21","Måneskin","READ YOUR DIARY",150695,0.54,0.856,7,-5.181,1,0.0568,0.000189,7.67e-05,0.0772,0.672,131.951,"audio_features","16HsEMkim07LboMyhR81eu","spotify:track:16HsEMkim07LboMyhR81eu","https://api.spotify.com/v1/tracks/16HsEMkim07LboMyhR81eu","https://api.spotify.com/v1/audio-analysis/16HsEMkim07LboMyhR81eu",150696,4,"indie rock italiano"
"9100","2023-06-17 12:24","Arctic Monkeys","Fireside",181049,0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,"audio_features","4atMrAadB7dS8xn9vfk9PQ","spotify:track:4atMrAadB7dS8xn9vfk9PQ","https://api.spotify.com/v1/tracks/4atMrAadB7dS8xn9vfk9PQ","https://api.spotify.com/v1/audio-analysis/4atMrAadB7dS8xn9vfk9PQ",181049,4,"garage rock"
"1010","2023-06-17 12:26","Wet Leg","Being In Love",122466,0.716,0.687,9,-4.94,0,0.0342,0.00922,0.11,0.123,0.342,126.03,"audio_features","4VBE0mwU8Nmm8hiqfCe4Ve","spotify:track:4VBE0mwU8Nmm8hiqfCe4Ve","https://api.spotify.com/v1/tracks/4VBE0mwU8Nmm8hiqfCe4Ve","https://api.spotify.com/v1/audio-analysis/4VBE0mwU8Nmm8hiqfCe4Ve",122467,4,"crank wave"
"1110","2023-06-17 12:30","Billie Eilish","Billie Bossa Nova",196730,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,"audio_features","2KnuaZYoGzDoHiBTNYOTXG","spotify:track:2KnuaZYoGzDoHiBTNYOTXG","https://api.spotify.com/v1/tracks/2KnuaZYoGzDoHiBTNYOTXG","https://api.spotify.com/v1/audio-analysis/2KnuaZYoGzDoHiBTNYOTXG",196731,4,"art pop"
"12","2023-06-17 12:34","The Strokes","Welcome To Japan",230826,0.705,0.666,2,-7.23,0,0.0303,0.00233,0.0149,0.174,0.646,124.032,"audio_features","7bfocP7GYoLOutUYpTI8tx","spotify:track:7bfocP7GYoLOutUYpTI8tx","https://api.spotify.com/v1/tracks/7bfocP7GYoLOutUYpTI8tx","https://api.spotify.com/v1/audio-analysis/7bfocP7GYoLOutUYpTI8tx",230827,4,"alternative rock"
"1310","2023-06-17 12:37","The Neighbourhood","Devil's Advocate",186306,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,"audio_features","4XfI7M5gLwEY84gYiH4RDD","spotify:track:4XfI7M5gLwEY84gYiH4RDD","https://api.spotify.com/v1/tracks/4XfI7M5gLwEY84gYiH4RDD","https://api.spotify.com/v1/audio-analysis/4XfI7M5gLwEY84gYiH4RDD",186307,4,"modern alternative rock"
"1410","2023-06-17 12:40","Paramore","Running Out Of Time",192440,0.736,0.534,11,-9.22,0,0.0367,0.0433,0.00434,0.0664,0.552,127.035,"audio_features","5NRtdsFFlmyE8qDMgS08PE","spotify:track:5NRtdsFFlmyE8qDMgS08PE","https://api.spotify.com/v1/tracks/5NRtdsFFlmyE8qDMgS08PE","https://api.spotify.com/v1/audio-analysis/5NRtdsFFlmyE8qDMgS08PE",192441,4,"candy pop"
"1510","2023-06-17 12:43","Arctic Monkeys","R U Mine?",201726,0.288,0.758,6,-5.692,0,0.0371,0.00616,0,0.303,0.619,97.094,"audio_features","2AT8iROs4FQueDv2c8q2KE","spotify:track:2AT8iROs4FQueDv2c8q2KE","https://api.spotify.com/v1/tracks/2AT8iROs4FQueDv2c8q2KE","https://api.spotify.com/v1/audio-analysis/2AT8iROs4FQueDv2c8q2KE",201726,4,"garage rock"
"1610","2023-06-17 12:47","flipturn","Sad Disco",227213,0.722,0.418,9,-8.274,1,0.0319,0.00461,0.76,0.127,0.134,123.028,"audio_features","2BedHMJWiW5CuiTd2wza1u","spotify:track:2BedHMJWiW5CuiTd2wza1u","https://api.spotify.com/v1/tracks/2BedHMJWiW5CuiTd2wza1u","https://api.spotify.com/v1/audio-analysis/2BedHMJWiW5CuiTd2wza1u",227213,4,"jacksonville indie"
"1710","2023-06-17 12:50","Måneskin","OWN MY MIND",191856,0.684,0.759,1,-4.78,0,0.0259,0.000902,0.000179,0.0486,0.687,114.014,"audio_features","71tM20RVoYqUUs9EDOso2v","spotify:track:71tM20RVoYqUUs9EDOso2v","https://api.spotify.com/v1/tracks/71tM20RVoYqUUs9EDOso2v","https://api.spotify.com/v1/audio-analysis/71tM20RVoYqUUs9EDOso2v",191856,4,"indie rock italiano"
"1810","2023-06-17 12:55","The Strokes","The Adults Are Talking",309053,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,"audio_features","5ruzrDWcT0vuJIOMW7gMnW","spotify:track:5ruzrDWcT0vuJIOMW7gMnW","https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW","https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW",309053,4,"alternative rock"
"1910","2023-06-17 12:58","The Cure","Boys Don't Cry",155973,0.465,0.841,11,-5.767,0,0.0633,0.00486,0,0.109,0.689,168.743,"audio_features","4dneV7C1yDt9UtyxrQY375","spotify:track:4dneV7C1yDt9UtyxrQY375","https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375","https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375",157533,4,"new wave"
"2010","2023-06-17 13:00","Wallows","Marvelous",142333,0.635,0.921,9,-3.269,1,0.162,0.22,0,0.0785,0.673,124.037,"audio_features","5wkEdciZkVGiasumRPReSV","spotify:track:5wkEdciZkVGiasumRPReSV","https://api.spotify.com/v1/tracks/5wkEdciZkVGiasumRPReSV","https://api.spotify.com/v1/audio-analysis/5wkEdciZkVGiasumRPReSV",142333,4,"pov: indie"
"2110","2023-06-17 13:04","Arctic Monkeys","Arabella",207356,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,"audio_features","7nzsY8vlnKdvGOEE0rjAXZ","spotify:track:7nzsY8vlnKdvGOEE0rjAXZ","https://api.spotify.com/v1/tracks/7nzsY8vlnKdvGOEE0rjAXZ","https://api.spotify.com/v1/audio-analysis/7nzsY8vlnKdvGOEE0rjAXZ",207357,4,"garage rock"
"22","2023-06-17 13:07","The Reytons","Low Life (2018)",175965,0.577,0.764,0,-5.725,1,0.121,0.0135,3.25e-06,0.447,0.409,145.03,"audio_features","5MeEgXbnjUDHjfrCTV7wcN","spotify:track:5MeEgXbnjUDHjfrCTV7wcN","https://api.spotify.com/v1/tracks/5MeEgXbnjUDHjfrCTV7wcN","https://api.spotify.com/v1/audio-analysis/5MeEgXbnjUDHjfrCTV7wcN",175965,4,"english indie rock"
"2310","2023-06-17 13:08","Black Sabbath","Orchid",90786,0.492,0.0499,11,-28.814,1,0.0484,0.753,0.834,0.139,0.631,101.366,"audio_features","7f5pVscGqWGPmzyAJ3thAI","spotify:track:7f5pVscGqWGPmzyAJ3thAI","https://api.spotify.com/v1/tracks/7f5pVscGqWGPmzyAJ3thAI","https://api.spotify.com/v1/audio-analysis/7f5pVscGqWGPmzyAJ3thAI",90783,3,"album rock"
"2410","2023-06-17 13:21","The Strokes","Is This It",151333,0.667,0.692,5,-8.361,1,0.0285,0.147,3.75e-05,0.349,0.846,96.022,"audio_features","0jBE7Fn78EAvmIs3dCd6GO","spotify:track:0jBE7Fn78EAvmIs3dCd6GO","https://api.spotify.com/v1/tracks/0jBE7Fn78EAvmIs3dCd6GO","https://api.spotify.com/v1/audio-analysis/0jBE7Fn78EAvmIs3dCd6GO",151333,4,"alternative rock"
"25","2023-06-17 13:25","Cage The Elephant","Sweetie Little Jean",224893,0.524,0.532,6,-6.07,0,0.026,0.0285,7.86e-05,0.242,0.367,135.678,"audio_features","4dpEYOPcmHNfvERbiajp3G","spotify:track:4dpEYOPcmHNfvERbiajp3G","https://api.spotify.com/v1/tracks/4dpEYOPcmHNfvERbiajp3G","https://api.spotify.com/v1/audio-analysis/4dpEYOPcmHNfvERbiajp3G",224893,4,"modern alternative rock"
"2610","2023-06-17 13:27","The Kooks","Taking Pictures Of You",161982,0.66,0.522,2,-7.754,1,0.0323,0.196,0,0.356,0.524,135.825,"audio_features","4lMwlBtIrYootJyUTTs3SE","spotify:track:4lMwlBtIrYootJyUTTs3SE","https://api.spotify.com/v1/tracks/4lMwlBtIrYootJyUTTs3SE","https://api.spotify.com/v1/audio-analysis/4lMwlBtIrYootJyUTTs3SE",161982,4,"brighton indie"
"2710","2023-06-17 13:31","Arctic Monkeys","Stop The World I Wanna Get Off With You",191040,0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,"audio_features","2QUlMbvD9bL8wHqfsoqoet","spotify:track:2QUlMbvD9bL8wHqfsoqoet","https://api.spotify.com/v1/tracks/2QUlMbvD9bL8wHqfsoqoet","https://api.spotify.com/v1/audio-analysis/2QUlMbvD9bL8wHqfsoqoet",191040,4,"garage rock"
"2810","2023-06-17 13:32","Djo","Slither",110820,0.837,0.614,0,-8.729,1,0.0338,0.119,0.101,0.0806,0.963,99.996,"audio_features","4zzwmX1ntxHBaFWJahkVTx","spotify:track:4zzwmX1ntxHBaFWJahkVTx","https://api.spotify.com/v1/tracks/4zzwmX1ntxHBaFWJahkVTx","https://api.spotify.com/v1/audio-analysis/4zzwmX1ntxHBaFWJahkVTx",110821,4,"indie pop"
"2910","2023-06-17 13:36","Queen","Dreamer's Ball - Remastered 2011",210146,0.593,0.37,9,-7.616,1,0.0363,0.825,0,0.416,0.399,91.541,"audio_features","6NgDB8wjd2HhpGbiWEt1pz","spotify:track:6NgDB8wjd2HhpGbiWEt1pz","https://api.spotify.com/v1/tracks/6NgDB8wjd2HhpGbiWEt1pz","https://api.spotify.com/v1/audio-analysis/6NgDB8wjd2HhpGbiWEt1pz",210147,4,"classic rock"
"3010","2023-06-17 13:39","The Strokes","Automatic Stop",207133,0.675,0.535,1,-6.109,1,0.0376,0.00329,0.719,0.104,0.914,105.921,"audio_features","6DUKQUhWqUySYngLXLNwP2","spotify:track:6DUKQUhWqUySYngLXLNwP2","https://api.spotify.com/v1/tracks/6DUKQUhWqUySYngLXLNwP2","https://api.spotify.com/v1/audio-analysis/6DUKQUhWqUySYngLXLNwP2",207133,4,"alternative rock"
"3110","2023-06-17 13:43","Wet Leg","Ur Mum",201253,0.685,0.72,4,-5.553,1,0.028,0.00702,0.275,0.425,0.554,133.016,"audio_features","4ug5wsIcbAPBun8TCKn2t6","spotify:track:4ug5wsIcbAPBun8TCKn2t6","https://api.spotify.com/v1/tracks/4ug5wsIcbAPBun8TCKn2t6","https://api.spotify.com/v1/audio-analysis/4ug5wsIcbAPBun8TCKn2t6",201253,4,"crank wave"
"3210","2023-06-17 13:46","Gorillaz","New Gold (feat. Tame Impala and Bootie Brown)",215149,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,"audio_features","60SvhHtwefT0e2G7i7kOH3","spotify:track:60SvhHtwefT0e2G7i7kOH3","https://api.spotify.com/v1/tracks/60SvhHtwefT0e2G7i7kOH3","https://api.spotify.com/v1/audio-analysis/60SvhHtwefT0e2G7i7kOH3",215150,3,"alternative hip hop"
